"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1744220092987257335","Mon Jan 08 04:50:50 +0000 2024","2351","ใช้คุชชั่น skintific ไปกินข้าวกับเพื่อน แล้วเพื่อนบอกหน้าฉ่ำมาก คือทุกคนบนโต๊ะต้องหยุดกินละถาม 555555555 ถ่ายรูปกันในกล้องคือผิวสวยมากกกกก หน้าฉ่ำสุด นี่ยกให้นางเป็นคุชชั่นที่ถ่ายรูปสวยสุดนะ วันไหนต้องถ่ายรูปก็จะใช้อ่ะ ใช้ตั้งแต่เที่ยงไปเจอเพื่อน 2 ทุ่มก็ไม่หยา หน้าไม่ดรอปเลย https://t.co/qE0i2r6zBR","1744220092987257335","https://pbs.twimg.com/media/GDS27LqaMAA_oGx.jpg","","th","","35","16","1932","https://x.com/jjdoesitwork/status/1744220092987257335","271467677","jjdoesitwork"
"1837707415384740320","Sun Sep 22 04:16:05 +0000 2024","198","Currently I ada 3 moisturizer best dari Skintific! Each of this ada different function tau. Let me share with you perbezaan 3 moisturizer ni so you guys boleh beli based on your skin concern https://t.co/2WmfKXkPnd","1837707415384740320","https://pbs.twimg.com/media/GYDZJgxbwAAVen6.jpg","","en","Saye dari Sabeh","13","12","142","https://x.com/slenabasic/status/1837707415384740320","767559129963507712","slenabasic"
"1852553853784453150","Sat Nov 02 03:30:32 +0000 2024","6","เทคนิคในการแต่งหน้าให้ติดทนสวยตลอดวัน ก็ขึ้นอยู่กับการเลือกใช้ให้เหมาะกับสภาพผิวด้วยนะ ผิวแห้ง ควรเลือกใช้ที่เพิ่มความชุ่มชื้น ฉ่ำวาวให้ผิว คุมมันนิดหน่อย เน้นไม่ให้ผิวแห้ง ผิวมัน ควรเลือกที่ใช้แล้วลดความมันบนผิว ไม่ทำให้ผิวดรอป แห้งแตก เน้นตัวที่ไม่ไปเพิ่มความมัน https://t.co/tEzxPjIGKD","1852553853784453150","https://pbs.twimg.com/media/GbWX6GOa8AE-zDh.jpg","","th","dm or line : zion42","2","1","7","https://x.com/JA_quip/status/1852553853784453150","2898718801","JA_quip"
"1749695416671826397","Tue Jan 23 07:27:49 +0000 2024","997","ไม่ตายอะไรทั้งนั้น! แต่งหน้า 7 โมงเช้า อยู่ถึง 4 ทุ่มไม่เกินจริง คอมโบหน้าทนน ไม่หยือทั้งวัน คุชชั่น skintific ใครไม่ชอบหนาๆ แนะนำให้ใช้แปรงลง จะแนบผิว เกาะผิวดีกว่า ปกปิดดีมากก แต่ยังคงความผิวสวย ไม่หนาเตอะ แต่งกน้าเสร็จฉีดสเปรย์ล็อคเมคอัพ cute press คือสวยไม่สิ้น https://t.co/AEDN1AKjlt","1749695416671826397","https://pbs.twimg.com/media/GEgqtEnbYAA2l35.jpg","","th","ติดต่องาน : DM 🙇🏼‍♀️💓","16","6","705","https://x.com/reviewchoey/status/1749695416671826397","514076912","reviewchoey"
"1746719531350003969","Mon Jan 15 02:22:43 +0000 2024","582","ซื้อ skintific ตามชาวเน็ตแล้วชอบมาก เป็นคูชชั่นที่ปิดแบบกริบเลย ในราคาน่าคบหา ผิวเราประมาณ NC23 อันนี้ใช้สี 02 Ivory ทาแล้วหน้าผ่องดี ไม่ดรอประหว่างวัน ไม่แมทไป โดนเหงื่อแล้วมีความฉ่ำโกลว์นิดๆ รู้สึกไม่หยาระหว่างวันด้วย แบบเริ่ดจิงงง⭐️⭐️⭐️ https://t.co/onMChJIeEg","1746719531350003969","https://pbs.twimg.com/media/GD2YJjyboAACE3t.jpg","","th","Aff link / rt - dm for work 🌐","0","5","188","https://x.com/youxppp/status/1746719531350003969","999556736854867968","youxppp"
"1751560480341238079","Sun Jan 28 10:58:55 +0000 2024","318","semua moisturiser skintific ni viral sampai i confuse haritu nak try yang mana so far yang i tahu; 5x ceramide- breakout skin msh niacinamide- dull skin truffle biome- extra dry &amp; breakout skin symwhite 377- darkspot korang pilih the one that your skin need the most ok! https://t.co/xOwzCy5hhm","1751560480341238079","https://pbs.twimg.com/media/GE7K-KlawAAMmEI.jpg","","en","Malaysia","9","2","169","https://x.com/aidaorable/status/1751560480341238079","1536865142524108800","aidaorable"
"1749437105082601700","Mon Jan 22 14:21:23 +0000 2024","327","ขอรีวิว skintific แบบจริงๆ แบบไม่โดนจ้างอะไรทั้งนั้น ไม่ได้ซื้อมาลองด้วย แต่ได้ใช้เพราะน้องเราซื้อมาแล้วใช้ไม่ได้ เลยตกมาถึงเรา5555555555 ก่อนอื่นขอบอกว่าดีมากนะ ด้านความติดทนคือ 10/10 เลย อึ้งมาก ใช้ชีวิตตั้งแต่ 10 โมงเช้า วันนี้ทดสอบด้วยการเดิน 11 000ก้าว+ ไปตากแดด https://t.co/QjiFfNmjPF","1749437105082601700","https://pbs.twimg.com/media/GEc_xO7WMAAPWaW.jpg","","th","forwork add line 0713x","10","4","263","https://x.com/hbker07/status/1749437105082601700","279425885","hbker07"
"1790967298360221932","Thu May 16 04:47:33 +0000 2024","995","-มาสก์เรื่อยๆคือสิวหายกริบ -เย็นสบายหน้ามากกกก -รอยแดงที่ไปกดสิวมาจางไว -มี mugwort ปลอบผิว อ่อนโยน skintific มาสก์โคลนโคตรดีอย่าเลิกผลิตจริง ลดสิว ลดรอยดีมากกกก ตอนมาสก์เหมือนได้ฮีลผิว เย็นสบายหน้ามากกกใช้ได้เป็นเดือนๆ https://t.co/fFdRyxDy3b","1790967298360221932","https://pbs.twimg.com/media/GNrLQm0bIAAZbz5.jpg","","th","dm — for work 24/7","3","1","609","https://x.com/untitled_90/status/1790967298360221932","1359172393655099397","untitled_90"
"1779682862536794483","Mon Apr 15 01:27:13 +0000 2024","310","Akak tak overclaim ye. Tp mmg perbezaan ketara dapat dirasa dengan skintific so far. Toada lg muka kering. Tiada lagi jerawat pasir kt dahi bertaburan and just pakai 3 benda ni ja. Thats the hack rupanya. Muka awam akak tak boleh pakai jenama mahai and sampai 18 step bagai.","1779682862536794483","","","in","Sungai Dua, Pulau Pinang ","7","7","87","https://x.com/XXXbyefelicia/status/1779682862536794483","2400783624","XXXbyefelicia"
"1748931480209022985","Sun Jan 21 04:52:13 +0000 2024","1781","skintific คือคนทักผิวเยอะจริงแบบใช้อะไรทำไมผิวสวย หน้าเนียน ป้ายใครไปก็ซื้อตามหมด ชอบฟินิชมากกก ผิวฉ่ำสวยแบบยิ่งผ่านวันไปผิวยิ่งสวย คุชชั่นยิ่งดูกลืนเป็นเนื้อผิวขึ้น คือต้องลองอ่ะจริงๆ ใช้คุชชั่น 2000 กว่าบาทยังไม่มีคนทักขนาดนี้ skitific 300 กว่าบาทคือผิวสวยเกินราคาอ่ะ https://t.co/3KFq1uYSZn","1748931480209022985","https://pbs.twimg.com/media/GEVz5UxaAAA65FP.jpg","","th","","33","13","1490","https://x.com/jjdoesitwork/status/1748931480209022985","271467677","jjdoesitwork"
"1753060189601935498","Thu Feb 01 14:18:19 +0000 2024","719","skintific คือคนทักผิวเยอะจริงแบบใช้อะไรทำไมผิวสวย หน้าเนียน ป้ายใครไปก็ซื้อตามหมด ชอบฟินิชมากกก ผิวฉ่ำสวยแบบยิ่งผ่านวันไปผิวยิ่งสวย คุชชั่นยิ่งดูกลืนเป็นเนื้อผิวขึ้น คือต้องลองอ่ะจริงๆ ใช้คุชชั่น 2000 กว่าบาทยังไม่มีคนทักขนาดนี้ skitific 300 กว่าบาทคือผิวสวยเกินราคาอ่ะ https://t.co/hUkdSRvvt7","1753060213886976045","https://pbs.twimg.com/media/GFQe-F3a4AAOmP5.jpg","jjdoesitwork","th","","17","2","382","https://x.com/jjdoesitwork/status/1753060213886976045","271467677","jjdoesitwork"
"1787844873132863842","Tue May 07 14:00:08 +0000 2024","521","Dua dua lurve sebenarnya! Tapi since i dah try both cushion and serum foundation skintific ni meh nak kasi honest review sikit: https://t.co/1YgH9c9YXq","1787844873132863842","https://pbs.twimg.com/media/GM-zbaOXIAAWiEJ.jpg","","in","","6","4","225","https://x.com/Nurintashaa/status/1787844873132863842","936969084","Nurintashaa"
"1851156601530695829","Tue Oct 29 06:58:21 +0000 2024","3","ชอบคู่นี้ของ Skintific มากกกกกก ใช้แล้วผิวดีสุดๆ ตัวเรตินอลคืออ่อนโยนมากนะทุกคน แต่ถ้าใครกลัวแพ้แนะนำให้ใช้คู่มอยส์ตัวนี้ดู บอกเลย 10เต็ม10 ใช้แล้วผิวฉ่ำ ผิวชุ่มชื้น ผิวฟูมากกกกก ไปตำำำำำ #ใช้ดีบอกต่อ https://t.co/STmF967kSZ","1851156601530695829","https://pbs.twimg.com/media/GbChHgUbQAEEiHJ.jpg","","th","","0","1","4","https://x.com/Naammm07/status/1851156601530695829","1444887614708858884","Naammm07"
"1745299120322162906","Thu Jan 11 04:18:31 +0000 2024","1204","ส่วนตัวใช้ skintific อยู่ ค่อนข้างปกปิดตึ้บมากๆ เนื้อหนา ใครชอบหนาๆไปจัดได้เลย แต่ถ้าอยากได้ผิวสวยที่ไม่แมตต์ไม่ฉ่ำเกิน espoir แดงตอบโจทย์มากกก Espoir ปกปิดดีมากกก เสกผิวใหม่เว่ออ่ะ แมตต์แต่ให้ผิวที่สวย ไม่แมตต์แบบผิวแบน ยังดูมีอะไรในผิว ยิ่งใช้แปรงลงแทนพัฟคือปกปิดดีกว่าเดิมนะ https://t.co/bK2xYnsonP","1745299120322162906","https://pbs.twimg.com/media/GDiMSpHaYAAdqNX.jpg","","th","ติดต่องาน : DM 🙇🏼‍♀️💓","12","4","869","https://x.com/reviewchoey/status/1745299120322162906","514076912","reviewchoey"
"1777252288949842419","Mon Apr 08 08:29:00 +0000 2024","659","3 product skintific yg worth nk try tanpa perlu risau duit membazir sebb function betoll ; 1) skintific cushion will be the best purchase ever 2) moisturizer YANG BIRU tlglah beli sejuk xmelekit &amp; buat kerja dia 3) surprisingly claystick dia. Tak keras ya muka akuu x keringg!","1777252288949842419","","","in","","5","6","421","https://x.com/wanieysa/status/1777252288949842419","1400435873313816583","wanieysa"
"1851531982104379774","Wed Oct 30 07:49:58 +0000 2024","0","มอยส์ที่หยิบใช้บ่อยในเดือนนี้ขอยกให้ skintific กับ ingu เลยย ให้ความชุ่มชื้นได้ดีพอๆกัน ราคาดี จับต้องได้ Skintific ชุ่มชื้นมาก ส่วนผสมดีสุดๆ เสริมผิวแข็งแรง ผิวแพ้ง่ายใช้ได้ไม่ระคายเคือง โบกไว้ก่อนนอน ตื่นมาหน้านุ่มมาก 10/10 Ingu ใช้ก่อนแต่งหน้าอันนี้เนื้อบางเบามาก https://t.co/3TTzjM5Tkt","1851531982104379774","https://pbs.twimg.com/media/GbH2hWTbcAAvylk.jpg","","th","📩dm for work ","0","2","10","https://x.com/suntoapril/status/1851531982104379774","998135223874277376","suntoapril"
"1764823304979046791","Tue Mar 05 01:20:39 +0000 2024","1024","เอาจากที่หยิบใช้บ่อยแบบกันตาย ผิวสวยสู้ทั้งวันแบบไม่หยือ espoir ตลับแดงปกปิดดีมากกก เสกผิวใหม่เว่ออ่ะ แมตต์แต่ให้ผิวที่สวย ไม่แมตต์แบบผิวแบน ยังดูมีอะไรในผิว ดีมากก ระหว่างวันไม่ไหล ไม่ดรอป ย้ำ! ไม่ดรอปปป ทนมาก ยิ่งนานผิวยิ่งเนียน สวยอ่ะ รักสุดแล้วตัวนี้ supermom https://t.co/sIXAKcmYbs","1764823304979046791","https://pbs.twimg.com/media/GH3pZ4SagAAHkIw.jpg","","th","ติดต่องาน : DM 🙇🏼‍♀️💓","5","3","675","https://x.com/reviewchoey/status/1764823304979046791","514076912","reviewchoey"
"1852000342877335569","Thu Oct 31 14:51:04 +0000 2024","0","Udah mau akhir 2024 dan ternyata aku masih setia sama moisturizernya skintific Sempet coba varian yang warna pink tapi ga cocok.. kulit makin kering dan malah bruntusan jadi balik lagi ke yang ini https://t.co/zRqjFvsMql","1852000342877335569","https://pbs.twimg.com/media/GbOgfiKbIAArrGj.jpg","","in","","1","1","0","https://x.com/allbymoons/status/1852000342877335569","812872808472584194","allbymoons"
"1851994492876054822","Thu Oct 31 14:27:50 +0000 2024","1","และถ้าใครกำลังมองหา moisturizer และเซรั่มที่จริงใจ skintific นี่แหละ ใช้หมดใช้ซ้ำ ใช้อีกใช้ต่อเพราะราคาน่ารักและใจดีกับผิวมากกก สลับใช้สองสีเลย สีฟ้าหน้าเนียนชุ่มชื้ม สีชมพูขาวใส ใช้คู่กับเซรั่ม377 คือคูณสองหน้าไบร์ท ใช้เองใช้จริงไม่โกหก ใครยังไม่เปิดใจคือเปิดเถอะ ราคาน่ารักจะบ้า https://t.co/MMcqwVNYMe","1851994492876054822","https://pbs.twimg.com/media/GbObLBhakAA08Uh.jpg","","th","DM for work","0","0","1","https://x.com/sayphing__/status/1851994492876054822","907191576891334657","sayphing__"
"1851487746596225525","Wed Oct 30 04:54:12 +0000 2024","0","Skintific msh niacinamide brightening moisturizer gel https://t.co/jxmJBpIrid https://t.co/QPgYM2pSxL","1851487746596225525","https://pbs.twimg.com/media/GbHOSUrbMAADa4t.jpg","","en","Bali Island Indonesia ","0","0","0","https://x.com/LadiesChannel21/status/1851487746596225525","1437407986763264007","LadiesChannel21"
"1851864417216139476","Thu Oct 31 05:50:57 +0000 2024","25","ใครยังลังเลไม่รู้จะใช้ มอยเจอร์ Skintific สูตรไหนดี โพสต์นี้สรุปมาให้แล้ววว 5X Ceramide Moisture Gel ช่วยเสริมเกราะปกป้องผิวแข็งแรง เนื้อเจลบางเบา ซึมไว สบายผิว ผิวนุ่มชุ่มชื้น ผิวอิ่มฟู ปลอบประโลมผิว รอยแดง สิวอักเสบได้ดี เหมาะกับผิวบอบบาง แพ้ง่าย และผิวแห้งขาดน้ำ MSH https://t.co/LxZHG7ckZY","1851864417216139476","https://pbs.twimg.com/media/GbMk3SNakAALclR.jpg","","th","","0","5","93","https://x.com/bhatranits/status/1851864417216139476","1213713587601981440","bhatranits"
"1782406541607608773","Mon Apr 22 13:50:09 +0000 2024","3515","Bina dah try dua dua Skintific punya Liquid foundation dengan cushion foundation. this is my honest review for this two! save this thread! senang korang nak rujuk which one yang korang nak https://t.co/xwCzcz5H0m","1782406541607608773","https://pbs.twimg.com/media/GLxhTFHbIAA0bpH.jpg","","en","","81","21","698","https://x.com/ketengahketepi/status/1782406541607608773","893140928327589888","ketengahketepi"
"1851834586898272610","Thu Oct 31 03:55:18 +0000 2024","2","skintific 5x ceramide barrier moisture gel : ตัวนี้คือเนื้อเบา ให้ความชุ่มชื้นได้ดีมากๆ เสริมผิวแข็งแรงได้ดี เพราะมี ceramide 5 ชนิด + คอลลาเจนด้วย แล้วก็ยังช่วยเรื่องปลอบประโลมผิว และมี antioxidant ปกป้องผิวด้วย https://t.co/RwCmeK66Vm","1851835311892128193","https://pbs.twimg.com/media/GbMKZkFakAMA7Cn.jpg","1nTheAfterglows","th","for work : email or dm ","0","1","0","https://x.com/1nTheAfterglows/status/1851835311892128193","1383732826705518598","1nTheAfterglows"
"751341189731758080","Fri Jul 08 09:04:33 +0000 2016","80","Skincare review: This is actually ⭐️ for oily skin! Moisturizes skin nicely. Tq @rozeboomerang for the recomm! https://t.co/itkx9o6H33","751341189731758080","https://pbs.twimg.com/media/Cm1MzR7VIAA6vQs.jpg","","en","Malaysia","5","8","34","https://x.com/skinnyondinie/status/751341189731758080","118757025","skinnyondinie"
"1851978422978785562","Thu Oct 31 13:23:58 +0000 2024","4","SKINCARE GIRLIES ‍️‍️! since it s getting colder outside here s my updated moisturizer and YALL?????? oh this is AMAZING! super moisturized and dewey but not pore-clogging or that weird sticky feel! https://t.co/OkQhM7ZwRA","1851978422978785562","https://pbs.twimg.com/media/GbOMjyiXIAAxe6B.jpg","","en","galavanting🏃🏾‍♀️","0","1","2","https://x.com/smallblvckchild/status/1851978422978785562","1003309444321763328","smallblvckchild"
"1540688174770704384","Sat Jun 25 13:27:43 +0000 2022","180","Skintific 5x ceramide skin barrier repair moisturizer Beli https://t.co/DMpxvDzbfq https://t.co/jDZCNVzqTT","1540688190331551745","https://pbs.twimg.com/media/FWGfvbaaQAAPyW9.jpg","moodsXid","en","","8","2","22","https://x.com/moodsXid/status/1540688190331551745","1509795459145281536","moodsXid"
"1735618691281358854","Fri Dec 15 11:11:56 +0000 2023","227","Tak sangka benda yang i try sebab teracun sekali memang menjadi?!! Lama dah tengok orang pakai moisturiser skintific ni. Warna biru tu paling best sebab ada 5x ceramide (dia bagi hydrating and radiant skin) Recommended untuk dry skin!!! https://t.co/izpJr5vFYv","1735618691281358854","https://pbs.twimg.com/media/GBYn_xqaMAEmqAD.jpg","","in","","11","3","129","https://x.com/Nurintashaa/status/1735618691281358854","936969084","Nurintashaa"
"1520376524452790272","Sat Apr 30 12:23:19 +0000 2022","159","kalau yang masih bingung cari moisturizer bisa banget cobain skintific 5x ceramide ini. bakal sering repurchase pasti gak kaget lagi kalau moisturizer ini viral dimana-mana #skintific https://t.co/oO11rTllFA","1520378263356735489","","queerisy","in","stay hydrate♡","2","0","48","https://x.com/queerisy/status/1520378263356735489","4891527996","queerisy"
"1851827668104499514","Thu Oct 31 03:24:56 +0000 2024","0","moisture ของ skintific คงเป็นสกินแคร์ที่จะซื้อซ้ำบ่อยที่สุด หมดแล้วต้องตุนเท่านั้น ชอบมากกู้ผิวแห้งได้ดีสุดๆ https://t.co/BvWsJwUmAB","1851827668104499514","https://pbs.twimg.com/media/GbMDciZbMAAvWCa.jpg","","th","","0","0","1","https://x.com/miiraclemark/status/1851827668104499514","3230213532","miiraclemark"
"1771025723320631570","Fri Mar 22 04:06:51 +0000 2024","1066","เอาจากที่หยิบใช้บ่อยแบบกันตาย ผิวสวยสู้ทั้งวันแบบไม่หยือ espoir ตลับแดงปกปิดดีมากกก เสกผิวใหม่เว่ออ่ะ แมตต์แต่ให้ผิวที่สวย ไม่แมตต์แบบผิวแบน ยังดูมีอะไรในผิว ดีมากก ระหว่างวันไม่ไหล ไม่ดรอป ย้ำ! ไม่ดรอปปป ทนมาก ยิ่งนานผิวยิ่งเนียน สวยอ่ะ รักสุดแล้วตัวนี้ supermom https://t.co/2xkyqEplyn","1771025723320631570","https://pbs.twimg.com/media/GJPygNabIAA2oMP.jpg","","th","ติดต่องาน : DM 🙇🏼‍♀️💓","17","2","845","https://x.com/reviewchoey/status/1771025723320631570","514076912","reviewchoey"
"1696473865516634406","Tue Aug 29 10:44:30 +0000 2023","248","3. Skintific gentle-A retinol serum Formulated for beginners. Texture dia gel serum specially made with mild formulation. Ada ceramides and 3D peptides to reverse signs of aging without causing irritation. https://t.co/1Lg4gSccJM","1696473895350698422","https://pbs.twimg.com/media/F4sWA_yaAAA9uq9.jpg","Nurintashaa","en","","3","4","23","https://x.com/Nurintashaa/status/1696473895350698422","936969084","Nurintashaa"
"1850875096971596081","Mon Oct 28 12:19:45 +0000 2024","3","เอางี้นะ คือ skintific จะดีทั้งสองสูตรเลยไม่ได้ บางทีกูก็เลือกใช้ไม่ถูก55555555 เอาเป็นว่านี่ชอบสีทองมากๆ มันแบบปกปิดดี ผิวสวยโคตรๆ ใช้ละหน้าผ่องทั้งวัน แต่พอสีฟ้าออกใหม่มา ก็ชอบอีก สาบานเลยว่าเป็นคนไม่ชอบใช้คูชั่นแมตเลย แต่อันนี้ทำถึง เป็นแมตที่ไม่แห้ง ผิวไม่ดูแก่ ติดทนมากกกกกก https://t.co/gr8bdMqAyu","1850875096971596081","https://pbs.twimg.com/media/Ga-hFmBaUAAfpGW.jpg","","th","forwork add line 0713x","0","1","15","https://x.com/hbker07/status/1850875096971596081","279425885","hbker07"
"1705791233434780003","Sun Sep 24 08:25:33 +0000 2023","303","@BieWaldorf Skintific ni sebenarnya takde la murah pun . Nampak murah tapi 30gm je moist dia tu compared dengan hada labo 50gm &amp; cosrx 100 ml","1705861014942872012","","BieWaldorf","in","","4","2","34","https://x.com/Yumie_yuni/status/1705861014942872012","1373041641590640642","Yumie_yuni"
"1852170134145896761","Fri Nov 01 02:06:19 +0000 2024","2","Of course tak semua ingredients dia sama macam skintific. But dia still helps to minimize pores and smooth skin texture. G2G: https://t.co/9rgDCRMfiD Skintific: https://t.co/Gq88bMIrnf https://t.co/r3B46u4dMU","1852170271991513191","https://pbs.twimg.com/media/GbQ67dmakAA1CwP.jpg","_aiichan","en","","0","0","2","https://x.com/_aiichan/status/1852170271991513191","1428595513612398595","_aiichan"
"1851119771271774585","Tue Oct 29 05:12:19 +0000 2024","1","ใครหา Moisturizer ใช้คู่กัน กดเซ็ตนี้ของ Skintific ได้เลย ตัวครีมช่วยเติมค.ชุ่มชื้นดีมากๆ ผิวนุ่ม เรียบเนียน อิ่มฟูขึ้น มีส่วนผสมของ Ceramide ที่ช่วยเสริมเกราะป้องกันผิว ให้ผิวแข็งแรงด้วย พิกัด (aff) : https://t.co/9L42ofBYvg https://t.co/WouFfb9fQq","1851129917645439239","https://pbs.twimg.com/media/GbCI2CGbQAEmf88.jpg","kynnsk","th","ติดต่อ = DM / Line","0","0","1","https://x.com/kynnsk/status/1851129917645439239","925587023724920832","kynnsk"
"1851114271268372585","Tue Oct 29 04:10:08 +0000 2024","5","For me Skintific ok dengan muka I but kalau tersalah ambil set memang barai kulit. Dulu I pakai toner pink which memang tak sesuai untuk orang kulit kering. But bila tukar moisturiser biru baru skin barrier elok","1851114271268372585","","","in","","0","1","0","https://x.com/markonahajis/status/1851114271268372585","228180161","markonahajis"
"1851969913901957258","Thu Oct 31 12:57:52 +0000 2024","0","@convomf buat aku skintific niacin sih melembabkannya dapet sama brighteningnya oke banget walau tipe kulitku normal to oily tapi kalau pake moist nya skintific ini malah berkurang minyaknya apalagi area hidung","1851971852748624106","","convomf","in","Heej, Nings. ♡","0","0","0","https://x.com/heeningi/status/1851971852748624106","1470717946792009728","heeningi"
"1764253638162280930","Sun Mar 03 11:37:00 +0000 2024","221","ส่วนประกอบสำคัญคุชชั่น Skintific 1.Centella Asiatiqa : ปลอบประโลมและให้ความชุ่มชื้นแก่ผิวของคุณ 2.Ceramide : เซราไมด์ เสริมเกราะป้องกันผิว 3.Hyaluronic Acid : ให้ความชุ่มชื้นแก่ผิวและลบเลือนริ้วรอย PERFECT CUSHION X SAROCHA #SkintificTHxFreen","1764253638162280930","","","th","Freen’s housewives association","1","12","224","https://x.com/minaphile0324/status/1764253638162280930","215247983","minaphile0324"
"1851084698501751234","Tue Oct 29 02:53:52 +0000 2024","28","@sara_nikka Personally for me i rasa skintific products work well on me especially the niacinamide moisturiser tu &amp; lip serum. Kulit rasa lembut je the next day. I guess memang lain orang lain hasilnya kot.","1851095076208017449","","sara_nikka","en","Malaysia","0","1","1","https://x.com/tattyhassan/status/1851095076208017449","1533539520","tattyhassan"
"1851084698501751234","Tue Oct 29 06:03:11 +0000 2024","0","@sara_nikka I use a lot of safi and cosmoderm. Skintific moisturizer is not for my particular skin causing breakouts not to mention the lack of diversity in the shades of cushion foundation. I but wardah and emina for my teen.","1851142717923086496","","sara_nikka","en","a village ","0","0","0","https://x.com/juliahjohan/status/1851142717923086496","1163835686258003968","juliahjohan"
"1851200459840913677","Tue Oct 29 10:44:10 +0000 2024","0","@sheisshuuu baru tengok poll tu. skintific tu lagi sesuai for dry skin. dia agak heavy for oily skin. tak boleh sapu banyak. kalau torriden apply banyak2 pun ringan je kat muka. cepat absorb","1851213432634425490","","sheisshuuu","in","Malaysia","0","1","0","https://x.com/araaqifa/status/1851213432634425490","1795399400174604288","araaqifa"
"1851610099514798453","Wed Oct 30 13:08:10 +0000 2024","3","https://t.co/xTIxOHSAKQ [ สรุป ] ใครกำลังมองหา Moisturizer เน้นฟื้นฟูและเสริมชั้นผิวให้แข็งแรงได้จริง ง่ายๆทาตัวเดียวจบ ผมเชียร์ตัวนี้เลยครับ เพราะเนื้อเค้าบางเบาสบายผิวแต่ให้ความชุ่มชื้นดี ผิวเป็นสิวก็ใช้ได้ ไม่รบกวนเมคอัพด้วย เหมาะกับทุกสภาพผิวเลยครับ","1851612057646637552","","chin_skinnerd","th","🔬Cosmetic Scientist","0","0","1","https://x.com/chin_skinnerd/status/1851612057646637552","88648048","chin_skinnerd"
"1850834913588883863","Mon Oct 28 09:47:22 +0000 2024","0","เรารีวิวบ่อยมากกกใช้แล้วชอบจริง ใช้ดีจริงแถมราคาน่ารัก ซื้อช่วงมีโปรใช้โค้ดลดได้อีก คุ้มมั่ก ตัวม้อยส์มีกลิ่นอ่อนๆน้า Skintific official (aff)⭐️ : https://t.co/jDaortfPRz : https://t.co/5Vhi7fNuoi","1850836749892935788","","lisabubblegummy","th","dm for work / id line : czkiki","0","0","0","https://x.com/lisabubblegummy/status/1850836749892935788","1059332170706116609","lisabubblegummy"
